place_id,name,description,is_spending_on_ads,reviews,competitors,website,can_claim,emails,phones,linkedin,twitter,facebook,youtube,instagram,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJPZB9Iq-XTDARo483kNxWooA,A'AH WESTERN FOOD,"Chicken**h*p**g***l, *****hop,*r*****pa*h*****and*mo**.",False,28,"Name: A*a**d* *omy*m & W****r***o**
link: h*tps*/****.*o*****c**/m*ps***a*ch/A*a***a*Tomya***26*W*st***+F*o*/@6*41109****0******16****t*use*=0***=*n&e*t*y=*tu
Reviews: 213 reviews

Name: **rna*R*st***ant**e****n*F*od
link: *t**s://*w*.***g**.*o**m***/**a*****u*na**es***r***+***tern+F**d**6.**4820***9*99995,100*2410**29*9*9*9*****user=*&h***n*en*r*=*t*
Reviews: 37 reviews

Name: ****s Wes**rn*F**d
link: *ttps**/www***o***.**m**aps*s*arch*********We**e***Food*@**55*5*83000000**,**0***95*77*au****er*0*h***n*ent*y*t**
Reviews: 20 reviews

Name: A**m*B**tr* Wes*e** K*n***
link: **t****/www**oogl**com/******earch*A***+B***ro+**s*er*+K*ngar/@*.**43**9*0***001***0*2*6*6***au**u*er***hl=*******y*ttu
Reviews: 6 reviews

Name: ****er**Vil*a*e
link: https**/*w*.g***l**co*/*ap*/*ear****e***rn+****a***@*.5*256***10*.2*3**9****t*use*=***l=e*&e*tr*=t**
Reviews: 4 reviews",,False,,,,,,,,*****WE*TER* *****(*wner),*t**s://www*g**gl*.c*m/m**s/********112*****5**79**5583**,h*t***//****g***le*s*r*ont*nt**om**/*F1***N4**h***R1Y*M*Mr0RxeY*mW**gl********J**w*08*h3**-*-no,Restaurant,Restaurant,4.5,5*30-*1***,*on*a*,*19**** 8*94,"A'AH WESTERN FOOD, Kampung Padang Pauh, 02400 Kangar, Perlis",,https://www.google.com/maps/place/A%27AH+WESTERN+FOOD/data=!4m7!3m6!1s0x304c97af227d903d:0x80a256dc90378fa3!8m2!3d6.4896727!4d100.2176715!16s%2Fg%2F11fjt74xzw!19sChIJPZB9Iq-XTDARo483kNxWooA?authuser=0&hl=en&rclk=1
ChIJT2Innd6ZTDARHBmfjWUEQrk,Restoran Ismail,,False,28,"Name: *es**r** **ju *ha***d
link: htt**:/*w*****o**e.c*m/**p*/s*arc******o**n*Maju+Ah*m*ad*****3*36*4,1**.19**738****h***r*****=en*e**ry*ttu
Reviews: 387 reviews

Name: *at**a****s* Ka**ar
link: **t**:/**ww.*oo*******/m*p**s***c*/F**imah+*a**+*and***@6***6*5**,1*0*194296*au*h*ser*0*hl**n&*****=*t*
Reviews: 73 reviews

Name: Na*i*K****r*La*
link: h**p*:***w**goog**.c**/m****sea***/N*s**K**da***an/*6.43*9*78,100*****943**9**9*?*u**u*e***&h****&e*t*y=t*u
Reviews: 68 reviews

Name: K**al**a*i**a*da*
link: h**ps:***w**g**g*e.c**/ma*s/*e*r*h/K*m**+*asi+K*n***/@6*4***5*5*****1**98859*****9*a**hus*r*0***=en&e*****t*u
Reviews: 13 reviews",,True,,,,,,,,****ora**I*mai**(O*ne**,,*tt*s***lh5.g*o******rconte*t.c****/**1*i******M*7d*****NN*9H4N*t*Qw***U6****8pO**40*-h3*6*k*no,Restaurant,Restaurant,3.5,,**e* All****s,0**-*** 777*,"Restoran Ismail, 9, Persiaran Jubli Emas, Taman Suriani, 01000 Kangar, Perlis",*o** **nai,https://www.google.com/maps/place/Restoran+Ismail/data=!4m7!3m6!1s0x304c99de9d27624f:0xb94204658d9f191c!8m2!3d6.4453259!4d100.2065788!16s%2Fg%2F11h90vcb4g!19sChIJT2Innd6ZTDARHBmfjWUEQrk?authuser=0&hl=en&rclk=1
ChIJ-yEQUISbTDARTXwPMWEFBg0,THAM MOTEL and Restoran. Tai Guo Zhu Chao Xiao Fan Zhong Xin ,,False,25,"Name: A* *****La*sa
link: *ttps****w***o***e*com*maps*s**rch/*h+B*ng**a**a/*6.********10*.1****54*aut***er****l***&ent**=ttu
Reviews: 136 reviews

Name: A Jiu Mian Dang **a*a****r**s
link: *t*p*****ww.go*g**.com/*a***se**c***E9*98%B**E4%****D%***9*%*****%A*%***Ta*an+*erlis/*6.**7***2***0.*9***3**99**9*?***h*s*r*0&hl*en&*n***=t*u
Reviews: 36 reviews

Name: Lam**h****it**m
link: http*:*/*ww*g*o*l****m***ps/*e*r**/Lam**h+***i**am/@****04**,*00.1334****a*t*******&*l*en**n*ry=*t*
Reviews: 34 reviews

Name: L*ron* **Th***F**d
link: htt****/www**oog*e*c********se**ch/******+*+T**i+F*o*/**.3960*27******3*3***?a*th**er=0&*l=*n*ent***t*u
Reviews: 16 reviews",,False,,,,,,,,*HA******L a*d Rest*r*** Tai *Zhu Chao **Zhong * **wn***,*tt**://w*w.*o***e***m**a*s/c*n*r*b/11*8***671*6**8***2**,**tps***l**.*****e*s**c***e*****m*p*A**QipMyWa3c***4W*ma8Kfm**iZVQ*lcF*4ln4**s********h*4*-k-n*,Thai restaurant,Thai restaurant,4.3,*0:** a*-* **,*p***All D***,*1*-4*5 **2*,"THAM MOTEL and Restoran. Tai Guo Zhu Chao Xiao Fan Zhong Xin , 36, Jalan Miri, Taman Sentosa, 02000 Kuala Perlis, Perlis",*ri**,https://www.google.com/maps/place/THAM+MOTEL+and+Restoran.+%E6%B3%B0%E5%9B%BD%E7%85%AE%E7%82%92%E5%B0%8F%E9%A5%AD%E4%B8%AD%E5%BF%83/data=!4m7!3m6!1s0x304c9b84501021fb:0xd060561310f7c4d!8m2!3d6.400654!4d100.1348406!16s%2Fg%2F11b6j4z9kj!19sChIJ-yEQUISbTDARTXwPMWEFBg0?authuser=0&hl=en&rclk=1
ChIJZ0bG8oWZTDARjRcZ7P4HCaU,mariammah curry house (maariymmaa krri viittttu caappaattu kttai),G*OD*I*D**N***O**WIT**AU*T*E***C TA*** *OO*,False,20,"Name: *oo***a*aba**
link: h***s://w*w.go*g**.***/m**s/*****h/*oo*+**l**ar***6*438**32,10*.**3**0*99**999*a***use*=**h**e*&**t*y*t**
Reviews: 109 reviews

Name: B*r*ani*G** **w**
link: **tps*/**w**go***e.c*m/*a**/s*ar*h*B******+G**+**wer/@*.*1*7*0*,**0.234359*99*9**9?*ut**ser*0***=*****t****t*
Reviews: 87 reviews

Name: F*****h**as**Kanda*
link: htt*s://**w.***gle.c***m**s/se**c*/*****ah+Na**+K****r/@*.*******,*00.*9**9*?***h**er=0&hl=e******y***u
Reviews: 73 reviews

Name: **za****rr**H*use
link: h**p*:/**ww**o**le.*om**a*s/*e*rch/*az*k+*urr**Ho*se***.*3**8*****.*92*13**au*hu**r****l=en***t*****u
Reviews: 17 reviews",,False,,,,,,,,***ia*****cu**y*h***e (m***y**aa k*i*viittttu*c**paa** k*ai***Ow***),*t******w**.*o*gl********ps*c*ntr*b/*03*5*6*6*693901**966,*t*p*:/**h5.*oogle*ser***t*n****m/*/**1Q**N1*g*X****-o*******F****Jh*TL**l1e**S**w*26-*240*k*no,Indian restaurant,Indian restaurant,4.3,7 **-***m,**en**ll***ys,*1*-*43 5***,"mariammah curry house (maariymmaa krri viittttu caappaattu kttai), 95, Jalan Jubli Perak, Kampung Bukit Lagi, 01000 Kangar, Perlis",,https://www.google.com/maps/place/mariammah+curry+house+%28%E0%AE%AE%E0%AE%BE%E0%AE%B0%E0%AE%BF%E0%AE%AF%E0%AE%AE%E0%AF%8D%E0%AE%AE%E0%AE%BE+%E0%AE%95%E0%AE%B1%E0%AE%BF+%E0%AE%B5%E0%AF%80%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AF%81+%E0%AE%9A%E0%AE%BE%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE%E0%AE%9F%E0%AF%81+%E0%AE%95%E0%AE%9F%E0%AF%88%29/data=!4m7!3m6!1s0x304c9985f2c64667:0xa50907feec19178d!8m2!3d6.4359642!4d100.190698!16s%2Fg%2F11rr8xyxc4!19sChIJZ0bG8oWZTDARjRcZ7P4HCaU?authuser=0&hl=en&rclk=1
ChIJOeZSjJ-ZTDARMproieEoQM0,Razak Curry House,,False,17,"Name: *atim*h*Na***K**d**
link: *******/www.goo***.*o*/**p***e*rc*/Fat**ah*Na*i***nd*r/*6.**67598***0*1**2*6?a*t*u***=0&h******n*r***tu
Reviews: 73 reviews

Name: **s* Ka**ar***n
link: ht*ps://w*w.*oo**e**om/******e**c**Na*i+Kand*r+L**/*6.**59*7***0****219*3*9****9*a*t***e**0&**=*****t*y=tt*
Reviews: 68 reviews

Name: ma******h c***y *o**e**maa**y*maa*k*i vii***u****paattu***ai)
link: h*tp****w**.*o*gle****/m***/s*a**h/m****mmah*c*****h**s***2****%A*%AE%*0**E%BE%E**AE*B0***%A*%*F*E**A*%*F***%AE**E*E**A***D%E**A*%*E*E*%A*****%*0*AE%****0**E**1%E0%**%*F+*E0*AE*B**E****%80*E0*A**9*%E**A*%8**E0%**%9F%E*%*F*8*+*E0%A*%9**E0*AE%B*****A**A**E*%AF%8D**0%******E0**E%*E%***AE%*F*****F****%E0%AE*9*%*0%*E*9*%E**A*%8**2*/@6.**5*642****.*9**98?**t*us*r=**hl=*n*e***y=*t*
Reviews: 20 reviews

Name: ***al*N**i*Ka**ar
link: h*t*s:*/***.**o*l**co*/m**s*s**r*h/Ka****Na*i****d*r*@6*440**85*100.1*****5**99*99**u**u*er***h***n*entry=**u
Reviews: 13 reviews",,True,,,,,,,,*a*ak*C*rry Ho******w**r*,,ht**s:*********g*eu*erco**e*****m/p*AF1Qi****zY*i****f**AAY0Co5*p****6Gn**PUh*m***4*8-h**4-k*n*,Restaurant,Restaurant,4.7,,Ope***** *a*s,,"Razak Curry House, Pusat Bandar Kangar, 01000 Kangar, Perlis",,https://www.google.com/maps/place/Razak+Curry+House/data=!4m7!3m6!1s0x304c999f8c52e639:0xcd4028e189e89a32!8m2!3d6.434989!4d100.1922132!16s%2Fg%2F11g8783xgp!19sChIJOeZSjJ-ZTDARMproieEoQM0?authuser=0&hl=en&rclk=1
ChIJ_e5q_t2bTDARvN60bFg-EVw,Choo Zhen Li,,False,15,"Name: *** **ien S*afo** R******ant**Tian Hai *
link: h*t**:*/**w**oogl********p*/**ar**/*a*+T****+*ea***d+*es*au*a*t+%*6%B**B*%*****%A9%*6***%B7*E*%**%***@6.39***0*,100****3*51?a*t*u*e*=0*hl=e*&*nt**=*t*
Reviews: 1505 reviews

Name: ***W****C*EN**N***PRIS* *ESTAU*AN*
link: ht***:****w.go**le*c*m**a*s*sear*h***+*ON*+C*EN+E*TERPRISE+R*S*****NT***.*9*8******0*13**32*99*999**a*t***e*****l=**&e*t**=t**
Reviews: 5 reviews

Name: ** Ch*** *ou****o**ang *n**rp*is*
link: ht*p*:**www.*oo*l*.com/*aps/***r**/****hang***u*Tia***a***En****r*se/@6.**1*900***9***95***0*****24**a****s*r=0**l**n&*ntry=***
Reviews: 3 reviews

Name: ***al**ood S*o**
link: http**//*****o***e*c*m/maps/se*****Local*****+*t****@*.***80*1*100.135***8**99***?*ut****r=0*hl******try=*tu
Reviews: 1 reviews

Name: Shao **
link: h**ps:*/w****oog*e**om*ma***se*rc**%**%*3*A*%E9***%*C*E5%BA%***@6******0*,1*0**33*****au**u*e*=*&hl=e*&e****=tt*
Reviews: 0 reviews",,True,,,,,,,,*h*o Z*e* L* ***n*r*,,***p*:**l****oogleuse*c*n**n*.com/p/A**Q**N**S******KSX3**1e**-*n***gu*Lts***eyv=*4***h*06***n*,Chinese restaurant,Chinese restaurant,5,6*3***m*1* p*,*pe* ****D*ys,,"Choo Zhen Li, no 11c 263, 02000 Kuala Perlis, Perlis",b*e*kf***,https://www.google.com/maps/place/Choo+Zhen+Li/data=!4m7!3m6!1s0x304c9bddfe6aeefd:0x5c113e586cb4debc!8m2!3d6.3998363!4d100.1321903!16s%2Fg%2F11qscjmp7x!19sChIJ_e5q_t2bTDARvN60bFg-EVw?authuser=0&hl=en&rclk=1
ChIJNxlrW4abTDARPu5OxMs8Rj4,Kuala Perlis Seafood Restaurant,,False,11,"Name: **i ******S*afo** ***taur*nt*Hai *Hai Xian 
link: **t*********googl*.*om/****/se**ch/H**+Thi****eaf*od*R****uran**%**%**%***E*%A*%A9***%*****%*9**2%9C*@*.3*4*20***00*129***1?aut*u**r=0*h*=en**n****ttu
Reviews: 1505 reviews

Name: Re*t**a* Ne**y**
link: *ttps**/***.g*o**e.c*****p*/s*arch***s*o*a*+**l*yan**6***146*8***0*13*98****uthuse*=**hl=e***n*r***t*
Reviews: 614 reviews

Name: *on* Ika****kar &*M****** *a*t
link: **tps*//w***goo*le.com/***s/s*arch/**na*Ik***B*k*r***6**a**n**+L**t/***39**9*4,10*.***4**1999*9****u***s**=*&**=e***n*r***tu
Reviews: 237 reviews

Name: Asp**r***k** *a**r**ual**P*r*is
link: **t**:/*www**oo*le.c**/***s/s**rc*/A*p*t*a*I*a**B****+K**l**P**l***@*.395*237*1**.*3*187**ut*us****&****n*e*t*y=*tu
Reviews: 207 reviews

Name: *ae**h *k** Ba*a* S**foo* ***t**r**t
link: ht**s:/*w*w.*oo***.***/**p**s****h**ae****I*an+Ba*ar+****o*d+*est*ur*nt/*6*3******,*0*.128*4*****t*u*er*0&*l=en*e*tr*=***
Reviews: 6 reviews",,True,,,,,,,,*u**a*P**l*s**e*foo**Re*t*ura*****w*er),,**t*s:*/lh*.*oogle********en*.com/p/A*****P-N****n*******-*T**O**A*V*1*4bKeB**H*=w*08-*30**k-**,Seafood restaurant,Seafood restaurant,5,,*pe* ****D*ys,*18*4*4*9**6,"Kuala Perlis Seafood Restaurant, Jalan Kuala Perlis, Pekan Kuala Perlis, 02000, 01000 Kangar, Perlis",,https://www.google.com/maps/place/Kuala+Perlis+Seafood+Restaurant/data=!4m7!3m6!1s0x304c9b865b6b1937:0x3e463ccbc44eee3e!8m2!3d6.3960509!4d100.1345165!16s%2Fg%2F11j34h9s2h!19sChIJNxlrW4abTDARPu5OxMs8Rj4?authuser=0&hl=en&rclk=1
ChIJA-e_50ejTDARHLfsHh8TIOk,Lily Mee Li Li Mian Guan Zhi Jia ,,False,11,"Name: An *An **Can *
link: h**ps***w*w***og*e.*om**a*s/sear*h/%***AE*8*%E5%***A*%E5%**%****5%A**A3%***8**B6%E*%A4%**%E***E%A****.*3**397**0**001**0**30*5*******hu*e***&hl********y=ttu
Reviews: 77 reviews

Name: *a**C****C*ffe* S*o**Zhu Jie Ka *Shi 
link: ht*p******w*go**le.com/*aps*se**c*/Kak***oo*C*f**e*Sho****7%**%*****%***90**5**2*96%**%***A**E5***%A*/@*.4***3*9,100*302*3*8*a*t****r*0&h*=***e*t*y**tu
Reviews: 66 reviews

Name: *u*my R****ur**t
link: *tt***//*****oo**e**om**ap*/*ea**h/***my**e****rant*@6.*3*11*5,**0.***154**a**hu*er*0*h*=e**e****=ttu
Reviews: 23 reviews

Name: Lit*l**Ki******Xiao Chu Fang 
link: *tt****/ww***o**l*.*o*/ma*s/****ch**itt*e**it******E*%*0**F*E****%A8*E6%**%B*/@6.4****1**10***0**3****uthus**=0**l=en&*n**y=ttu
Reviews: 5 reviews",,True,,,,,,,,*i*y*Me******Zhi Jia  **w*er),,*t*ps*/**h*.*oo**eu**r*o****t**o**p****QipM*v*HF*McT*3_sGKP*l*u*V**s**1*a*ih**4s*w***-h24*****o,Chinese restaurant,Chinese restaurant,5,10***-7 **,S****day,*17**8* 1*7*,"Lily Mee Li Li Mian Guan Zhi Jia , 7, Jalan Dua Puluh Lima, Kampung Padang Siding, 02600 Arau, Perlis",,https://www.google.com/maps/place/Lily+Mee+%E4%B8%BD%E4%B8%BD%E9%9D%A2%E9%A6%86%E4%B9%8B%E5%AE%B6/data=!4m7!3m6!1s0x304ca347e7bfe703:0xe920131f1eecb71c!8m2!3d6.4424857!4d100.3037559!16s%2Fg%2F11sz975qw7!19sChIJA-e_50ejTDARHLfsHh8TIOk?authuser=0&hl=en&rclk=1
ChIJO2MAYHibTDARCHLaLTJy3Dg,Selera Perlis,,False,8,"Name: *e****rant*Ka* ****aks*
link: http*:/*******ogl*.**m/ma*s/**a**h/*e***u**nt+Ka**S*******/@******84,100.1**62**9999***?au**u*er=**h*=e******y*ttu
Reviews: 1436 reviews

Name: ****or** Nel**an
link: **tp**/*w*w.g**g***com*map*/*****h/Re*t*ra**N*la*a**@**40****8,*00.*******?*uthus***0&hl****en*r*=tt*
Reviews: 614 reviews

Name: *e*t*ur*n*
link: h*tps:*/****g*ogle*c***ma*s/*e*r**/Re*ta****t*****9**9***999*9**,10*.1*8394*?a*t*use****hl*en**n******u
Reviews: 7 reviews

Name: **z*y **** b*kar
link: htt*s**/w**.goo***.c*m****s**ea****R*zqy*ikan+**ka*/*6.**5**9*,*0****236*******99***t**se*=0&h*=e*&en*ry**t*
Reviews: 3 reviews",,True,,,,,,,,*ele*a****li* (**n*r*,,*tt****/l*5*goog*e*s*rc*n***t.*o*/p**F1Q**Nm***z**vp**o**t*l**fTI***A5****aYixqG*w4***h*24-****,Restaurant,Restaurant,3.4,,**e* Al* D***,,"Selera Perlis, Pekan Kuala Perlis, 02000 Kuala Perlis, Perlis",,https://www.google.com/maps/place/Selera+Perlis/data=!4m7!3m6!1s0x304c9b786000633b:0x38dc72322dda7208!8m2!3d6.3966278!4d100.1350948!16s%2Fg%2F11h6thyd7k!19sChIJO2MAYHibTDARCHLaLTJy3Dg?authuser=0&hl=en&rclk=1
ChIJX2H3uv2bTDARW5OQOp3wOtc,Kedai Makan Cik Wan Taman Sejahtera Kuala Perlis,,False,7,"Name: *eda* Ma*an (**ru** *i**r*** **r**an**
link: h*tp*://w****oo***.c****a*s*se*****Ke****Mak**+%**W**u**+C***rasa+***isa*+**9*@6****99*,*00***9710***999*9?**thu*****&h*=*n*entr*=*tu
Reviews: 9 reviews

Name: **run* *e**k*Bu**t
link: http*://w****o**le**o***a*******c**W*ru*****r*k*B*kit/@6.4*1*6*1****.14**890999*99**a**h*se*=0**l*e**e*tr*=t**
Reviews: 0 reviews

Name: *ED** N* *H** **H
link: *ttps**/*w*.**************s/sear********+NA+*HI*+KEH/@6*4**39*6**00.*3***48**ut**ser=0&**=*n*e***y*ttu
Reviews: 0 reviews",,False,,,,,,,,**dai**a*a**Ci* Wa* *a**n Se****e** ***la**erl***(O*ne*),h*tps**/www**o***e*com**a*s*****rib*1*4**016*63*15***8***,*t**s**/lh5.**ogle*se***nten*.*****/**1****_CyonV3*FMb***VO*h****o**S**CXb*K*****w408**7*5*k-**,Restaurant,Restaurant,4.7,,Op***Al***a*s,**2-*69***12,"Kedai Makan Cik Wan Taman Sejahtera Kuala Perlis, 1, Jln Sejahtera 4, Taman Sejahtera, 02000 Kuala Perlis, Perlis",,https://www.google.com/maps/place/Kedai+Makan+Cik+Wan+Taman+Sejahtera+Kuala+Perlis/data=!4m7!3m6!1s0x304c9bfdbaf7615f:0xd73af09d3a90935b!8m2!3d6.417193!4d100.136649!16s%2Fg%2F11lk0zh5b2!19sChIJX2H3uv2bTDARW5OQOp3wOtc?authuser=0&hl=en&rclk=1
ChIJz7bNSSijTDARZ8bpwtFo-W4,Mine's Kitchen (Western & Thai Food),,False,7,"Name: *esto**n *** P***
link: **t*s:*/**w****gl*.com*m*ps****r*****st*r***S****a**/**.4*5*16**1***300*21399***99?*u**u*e*=0&hl=e*&*ntr*=*t*
Reviews: 264 reviews

Name: ***ta***nt**al*ay* &*W*ste**
link: ht**s://*ww.***gl****m**a*s*****ch*Re****rant*Wal**y*******es*er******4*3**8,1*0.**662***a**huse*=0&hl*e*&*n**y=t*u
Reviews: 114 reviews

Name: *r* Pauh******** *afe
link: *tt*s://****g**g**.*om/m**s/s**rc*/Sri*Pauh+N******+**f*/@6*4****79***9***9***0*29**06*?aut*u**r=*&hl=*n***t*y****
Reviews: 8 reviews

Name: *ine*s **t**e*
link: *t**s://w*w****g****o**maps*se**ch**i***2****it*****@6.**80*25*9****9***1*0.31**258?a**h*s*r=0&*l*en&entr**t**
Reviews: 1 reviews",,True,,,,,,,,M*n**s*****h** (W**t*rn** Thai***od* (O*n*r*,,*ttp*://l****oo*leus*r*on**n*.***/****1*i*O***h*****Q**bX*Y*t_*ap***q****y*gp**U=w**6-*240-k-*o,Family restaurant,Family restaurant,4.6,,**e**A*l D*y*,019-5***6***,"Mine's Kitchen (Western & Thai Food), 02600, Pauh, 02600 Arau, Perlis",,https://www.google.com/maps/place/Mine%27s+Kitchen+%28Western+%26+Thai+Food%29/data=!4m7!3m6!1s0x304ca32849cdb6cf:0x6ef968d1c2e9c667!8m2!3d6.4348765!4d100.298779!16s%2Fg%2F11s8bf6hkf!19sChIJz7bNSSijTDARZ8bpwtFo-W4?authuser=0&hl=en&rclk=1
ChIJubky0UOZTDARKbyLTXHfVcU,Ohana Kitchen,***aka**Th**,False,7,"Name: A** **r*er*D' *a**
link: h****:*/*ww.goog*e*c**/**p*/*e*rch**na***rger*D%*2***%***C*fe*@*.4407*5**0*.1*********9999*au*huse**0*******e**ry**tu
Reviews: 1348 reviews

Name: *es**u**n**Ar*ffi*
link: htt*s****w*.g**gl***o***ap*/*ear**/***taur*n*+A*if**n/****3**593*100.*93**08*a*th****=0*h*=e*&***ry****
Reviews: 61 reviews

Name: Aran**K*t****
link: h*****//w***go*gle*c**/******ea*c***ran*+K*tche**@***4537330*0**00*,*0****9**76*99999***u*h*se*=**h*=e**e**r*=*t*
Reviews: 52 reviews

Name: *****ran**i*ani
link: **tps:/*w*w****g***com/m**s/sea*c*/Re*t*r*n+***a*i***.**9*4**,1*0*19*25******9*9**ut***er=0&*l=*n******=t*u
Reviews: 1 reviews

Name: **C
link: h***s:*/w**.*o**le*c****aps/*e*r**/HM*/@6.**572**,1****914*77?*uth***r=***l=****nt****t*
Reviews: 0 reviews",,False,,,,,,,,Ohan**Kit******Own***,*ttp*:****w*go***e**o*/ma*s/c**tr*b*1****6*32***672033***,*ttp**//l**.***g*eu**r***te*t.**m/*/A**Qip**eeCz**ZH***x0*****j*s5mhP*r***A*q**F**4****3*6-k*no,Restaurant,Restaurant,3.6,***** am***:3* pm,*atu***y,**9*43**99*6,"GERAI NO, Ohana Kitchen, 3, Jalan Lencongan Dua, Pusat Bandar Kangar, 01000 Kangar, Perlis",,https://www.google.com/maps/place/Ohana+Kitchen/data=!4m7!3m6!1s0x304c9943d132b9b9:0xc555df714d8bbc29!8m2!3d6.440297!4d100.1960031!16s%2Fg%2F11n92wymgx!19sChIJubky0UOZTDARKbyLTXHfVcU?authuser=0&hl=en&rclk=1
ChIJO5AXCoGbTDARbwhtQrE_p1c,Restaurant,,False,7,"Name: Edah*I******k*r
link: *ttps:**www.***g****om****s*sea***/Eda*+Ikan+*a*ar/@6.*960***99****995,*00*1***2*39***9********ser*0***=***e*t***t*u
Reviews: 44 reviews

Name: Ku*** *er****Seafoo* **s*a****t
link: https:/*www*g**gle.**m****s*s**rc*/**al**P**l*s**eaf**d+Re*t***ant********5*9*100.13**16499*99*9?****u**r*******n***try=***
Reviews: 11 reviews

Name: S*l*ra *e****
link: *t*ps:*/w*w*go*gl*.*o**maps*s*ar***Seler*+**r**s/@*.*9****8******0**100**3**947*99**99*a*th*****0**l**n*ent*y*t**
Reviews: 8 reviews

Name: R*zqy***an*ba***
link: ****s*//w***g*ogle***m*map**s**r*h**i*q*****n+*akar*@6.***1*95,**0*13*3**39**99*9?*u*hu*e**0&*l*e*&e****=tt*
Reviews: 3 reviews

Name: Res**r** *P*
link: ht*ps*/*w*w.g*o*l**c*m/*ap*/***r*h*Res****n+KPS/@**3*8*11****.**004****t**ser*0*h*******t*y=*t*
Reviews: 0 reviews",,True,,,,,,,,**s*au*a*t **wn**),,htt**:**l*5.****leus***o***nt.c****/AF**ip*m****z*VCp**oTI**N*Yy***c**7Dg5**H1***w40**h3**-*-n*,Restaurant,Restaurant,3.9,,*p***Al* **ys,,"Restaurant, Pekan Kuala Perlis, 02000 Kuala Perlis, Perlis",,https://www.google.com/maps/place/Restaurant/data=!4m7!3m6!1s0x304c9b810a17903b:0x57a73fb1426d086f!8m2!3d6.3962915!4d100.1283945!16s%2Fg%2F12qfc_74n!19sChIJO5AXCoGbTDARbwhtQrE_p1c?authuser=0&hl=en&rclk=1
ChIJb8qdlU6ZTDARRIz5eVTDLHs,Adam Bistro Western Kangar,**********i*ken*ch*p ku**tia* *****co****se*a* *teak c*ic*e**p**c**n ******ak*na**m*kan **la**m***k*n *anas*a*a* *i*****resto*a* *e**a**ant fr*e*le*a**min** **nta* *a* **da**m***n***rlis*ka*gar *as*** **t** r*s** *h****u*y*ia**blackpap***or**n*a**f*********hip*fr*n*h*****s g***ng na*i***e b**** lamb*c*op s*l*d*ch********ill**al*on***r*h ***a* *edap ma******inner ***am,False,6,"Name: *n***** **m*am*& West*r****od
link: **t*s:/**ww.g*o*le.**m***ps*s*ar*h*A*a**da*Tom**m+****We**er*+******6.4*109**,100.1**81****u**u**r*0&*l=*n*****y**tu
Reviews: 213 reviews

Name: Bi* **e* W*s***n**o*rt
link: *****:**www*****l*.c**/****/s*a*ch**ig**r***W*s**r*+Court*@6**34675*9*999*9*,1**.1**190500*0*0**a*thu**r**&h*****en***=tt*
Reviews: 172 reviews

Name: ***H*W*STER* **O*
link: ht*ps**/*ww*go*g***com/map*****rch/***7***W*S***N**OOD***.4**6727*1*0*2****15?aut**se***&*l=***ent*****u
Reviews: 28 reviews

Name: Makan *aka**D** *o**W**t*** **f*
link: h*t***//**w.**ogl*.com/*a*s*****c*/M*k**+***an*Do*+*o****s*e**+Cafe*@*.51*08**,*****2*534*9**9****a**h*se*=0&hl=*n&*n**y**t*
Reviews: 28 reviews

Name: **s*e*n**il**ge
link: h*t***/************c**/m*p**searc**W*st*rn****l*ge*@6.56**6*6,1**.2*396***aut**ser=*&hl**n&**tr***tu
Reviews: 4 reviews",,False,,,,,,,,A*am ***t***W*s**** *a**a* (Own*r),h**p*:/***w.***g****om****s**ont**b/***187*14761*3*5*3*46,ht*****/**5***ogl*u*****nt**t**om/p/*F1*ipPJ*l0h**5*w9*Llh***EP*i**o***O*1Tye*R3=w******7**k-**,Restaurant,Restaurant,3.7,**30-11***,We*n***a*,010*925*****,"Adam Bistro Western Kangar, Jalan Kampung Baru, Kampung Baharu, 01000 Kangar, Perlis",,https://www.google.com/maps/place/Adam+Bistro+Western+Kangar/data=!4m7!3m6!1s0x304c994e959dca6f:0x7b2cc35479f98c44!8m2!3d6.4543089!4d100.2064664!16s%2Fg%2F11swmc4zmd!19sChIJb8qdlU6ZTDARRIz5eVTDLHs?authuser=0&hl=en&rclk=1
